"task","stimulus","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","item_type","segment","clause_type","number","correct_answer","answer"
"item","<p class=""stimulus"">________ | ____ | ________ | push | ___</p>","1061"," ","html-keyboard-response","48","2.0.0","4","bzm","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ____ | cry</p>","740"," ","html-keyboard-response","49","2.0.0","4","bzm","exp_item","s5","or","pp","",""
"question","<h2>Do the cats that the dogs push cry?</h2>","513","1","html-button-response","50","2.0.0","4","bzm","exp_item","","or","pp","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","51","2.0.0","4","bzm","","","","","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","467"," ","html-keyboard-response","52","2.0.0","4","bzm","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","555"," ","html-keyboard-response","53","2.0.0","4","bzm","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","828"," ","html-keyboard-response","54","2.0.0","4","bzm","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","687"," ","html-keyboard-response","55","2.0.0","4","bzm","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","711"," ","html-keyboard-response","56","2.0.0","4","bzm","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","942"," ","html-keyboard-response","57","2.0.0","4","bzm","fill_item","s5","sr","ss","",""
"question","<h2>Does the singer who stores the guitar cry?</h2>","540","0","html-button-response","58","2.0.0","4","bzm","fill_item","","sr","ss","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","59","2.0.0","4","bzm","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | _________ | ____</p>","768"," ","html-keyboard-response","60","2.0.0","4","bzm","exp_item","s0","sr","ps","",""
"item","<p class=""stimulus"">The horses | ____ | _____ | _________ | ____</p>","470"," ","html-keyboard-response","61","2.0.0","4","bzm","exp_item","s1","sr","ps","",""
"item","<p class=""stimulus"">__________ | that | _____ | _________ | ____</p>","539"," ","html-keyboard-response","62","2.0.0","4","bzm","exp_item","s2","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | chase | _________ | ____</p>","907"," ","html-keyboard-response","63","2.0.0","4","bzm","exp_item","s3","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | the zebra | ____</p>","592"," ","html-keyboard-response","64","2.0.0","4","bzm","exp_item","s4","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | _________ | fall</p>","701"," ","html-keyboard-response","65","2.0.0","4","bzm","exp_item","s5","sr","ps","",""
"question","<h2>Do the horses that chase the zebra fall?</h2>","475","1","html-button-response","66","2.0.0","4","bzm","exp_item","","sr","ps","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","67","2.0.0","4","bzm","","","","","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | ________ | _____</p>","521"," ","html-keyboard-response","68","2.0.0","4","bzm","exp_item","s0","sr","sp","",""
"item","<p class=""stimulus"">The dog | ____ | ______ | ________ | _____</p>","698"," ","html-keyboard-response","69","2.0.0","4","bzm","exp_item","s1","sr","sp","",""
"item","<p class=""stimulus"">_______ | that | ______ | ________ | _____</p>","657"," ","html-keyboard-response","70","2.0.0","4","bzm","exp_item","s2","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | pushes | ________ | _____</p>","497"," ","html-keyboard-response","71","2.0.0","4","bzm","exp_item","s3","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | the cats | _____</p>","600"," ","html-keyboard-response","72","2.0.0","4","bzm","exp_item","s4","sr","sp","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | ________ | cries</p>","565"," ","html-keyboard-response","73","2.0.0","4","bzm","exp_item","s5","sr","sp","",""
"question","<h2>Do the cats that push the dog cry?</h2>","464","1","html-button-response","74","2.0.0","4","bzm","exp_item","","sr","sp","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","75","2.0.0","4","bzm","","","","","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","912"," ","html-keyboard-response","76","2.0.0","4","bzm","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","554"," ","html-keyboard-response","77","2.0.0","4","bzm","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","608"," ","html-keyboard-response","78","2.0.0","4","bzm","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | throws |___________ | _______</p>","494"," ","html-keyboard-response","79","2.0.0","5","bzm","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","785"," ","html-keyboard-response","80","2.0.0","5","bzm","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">__________ | ___ | ______ | __________ | screams</p>","513"," ","html-keyboard-response","81","2.0.0","5","bzm","fill_item","s5","sr","ss","",""
"question","<h2>Does the singer who throws the guitar scream?</h2>","1208","0","html-button-response","82","2.0.0","5","bzm","fill_item","","sr","ss","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","83","2.0.0","5","bzm","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | ___</p>","589"," ","html-keyboard-response","84","2.0.0","5","bzm","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The zebras | ____ | __________ | ______ | ___</p>","1003"," ","html-keyboard-response","85","2.0.0","5","bzm","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">__________ | that | __________ | ______ | ___</p>","640"," ","html-keyboard-response","86","2.0.0","5","bzm","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | the horses | ______ | ___</p>","740"," ","html-keyboard-response","87","2.0.0","5","bzm","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | follow | ___</p>","619"," ","html-keyboard-response","88","2.0.0","5","bzm","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | run</p>","596"," ","html-keyboard-response","89","2.0.0","5","bzm","exp_item","s5","or","pp","",""
"question","<h2>Do the zebras that the horses follow run?</h2>","509","0","html-button-response","90","2.0.0","5","bzm","exp_item","","or","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","91","2.0.0","5","bzm","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ____ | ________ | ___</p>","604"," ","html-keyboard-response","92","2.0.0","5","bzm","exp_item","s0","sr","pp","",""
"item","<p class=""stimulus"">The dogs | ____ | ____ | ________ | ___</p>","694"," ","html-keyboard-response","93","2.0.0","5","bzm","exp_item","s1","sr","pp","",""
"item","<p class=""stimulus"">________ | that | ____ | ________ | ___</p>","746"," ","html-keyboard-response","94","2.0.0","5","bzm","exp_item","s2","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | push | ________ | ___</p>","748"," ","html-keyboard-response","95","2.0.0","6","bzm","exp_item","s3","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | ____ | the cats | ___</p>","462"," ","html-keyboard-response","96","2.0.0","6","bzm","exp_item","s4","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | ____ | ________ | cry</p>","615"," ","html-keyboard-response","97","2.0.0","6","bzm","exp_item","s5","sr","pp","",""
"question","<h2>Do the cats that push the dogs cry?</h2>","548","1","html-button-response","98","2.0.0","6","bzm","exp_item","","sr","pp","0","1"
