"task","stimulus","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","item_type","segment","clause_type","number","correct_answer","answer"
"question","<h2>Does the cat that pushes the dogs cry?</h2>","573","1","html-button-response","58","2.0.0","5","cdj","exp_item","","sr","ps","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","59","2.0.0","5","cdj","","","","","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | _______ | _____</p>","597"," ","html-keyboard-response","60","2.0.0","5","cdj","exp_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The dog | ____ | ______ | _______ | _____</p>","536"," ","html-keyboard-response","61","2.0.0","5","cdj","exp_item","s1","sr","ss","",""
"item","<p class=""stimulus"">_______ | that | ______ | _______ | _____</p>","761"," ","html-keyboard-response","62","2.0.0","5","cdj","exp_item","s2","sr","ss","",""
"item","<p class=""stimulus"">_______ | ____ | pushes | _______ | _____</p>","885"," ","html-keyboard-response","63","2.0.0","5","cdj","exp_item","s3","sr","ss","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | the cat | _____</p>","625"," ","html-keyboard-response","64","2.0.0","5","cdj","exp_item","s4","sr","ss","",""
"item","<p class=""stimulus"">_______ | ____ | ______ | _______ | cries</p>","739"," ","html-keyboard-response","65","2.0.0","5","cdj","exp_item","s5","sr","ss","",""
"question","<h2>Does the cat that pushes the dog cry?</h2>","614","1","html-button-response","66","2.0.0","5","cdj","exp_item","","sr","ss","0","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","67","2.0.0","5","cdj","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | __________ | ____</p>","543"," ","html-keyboard-response","68","2.0.0","5","cdj","exp_item","s0","sr","pp","",""
"item","<p class=""stimulus"">The horses | ____ | _____ | __________ | ____</p>","653"," ","html-keyboard-response","69","2.0.0","5","cdj","exp_item","s1","sr","pp","",""
"item","<p class=""stimulus"">__________ | that | _____ | __________ | ____</p>","555"," ","html-keyboard-response","70","2.0.0","5","cdj","exp_item","s2","sr","pp","",""
"item","<p class=""stimulus"">__________ | ____ | chase | __________ | ____</p>","554"," ","html-keyboard-response","71","2.0.0","5","cdj","exp_item","s3","sr","pp","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | the zebras | ____</p>","489"," ","html-keyboard-response","72","2.0.0","5","cdj","exp_item","s4","sr","pp","",""
"item","<p class=""stimulus"">__________ | ____ | _____ | __________ | fall</p>","719"," ","html-keyboard-response","73","2.0.0","5","cdj","exp_item","s5","sr","pp","",""
"question","<h2>Do the horses that chase the zebras fall?</h2>","502","0","html-button-response","74","2.0.0","6","cdj","exp_item","","sr","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","75","2.0.0","6","cdj","","","","","",""
"item","<p class=""stimulus"">_______ | ____ | ________ | ___ | ______</p>","741"," ","html-keyboard-response","76","2.0.0","6","cdj","exp_item","s0","or","sp","",""
"item","<p class=""stimulus"">The cat | ____ | ________ | ___ | ______</p>","436"," ","html-keyboard-response","77","2.0.0","6","cdj","exp_item","s1","or","sp","",""
"item","<p class=""stimulus"">_______ | that | ________ | ___ | ______</p>","552"," ","html-keyboard-response","78","2.0.0","6","cdj","exp_item","s2","or","sp","",""
"item","<p class=""stimulus"">_______ | ____ | the dogs | ___ | ______</p>","579"," ","html-keyboard-response","79","2.0.0","6","cdj","exp_item","s3","or","sp","",""
"item","<p class=""stimulus"">_______ | ____ | ________ | hug | ______</p>","791"," ","html-keyboard-response","80","2.0.0","6","cdj","exp_item","s4","or","sp","",""
"item","<p class=""stimulus"">_______ | ____ | ________ | ___ | smiles</p>","643"," ","html-keyboard-response","81","2.0.0","6","cdj","exp_item","s5","or","sp","",""
"question","<h2>Does the cat that the dogs hug smile?","547","1","html-button-response","82","2.0.0","6","cdj","exp_item","","or","sp","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","83","2.0.0","6","cdj","","","","","",""
"item","<p class=""stimulus"">_________ | ____ | _______ | __________ | ____</p>","779"," ","html-keyboard-response","84","2.0.0","6","cdj","exp_item","s0","sr","sp","",""
"item","<p class=""stimulus"">The zebra | ____ | _______ | __________ | ____</p>","521"," ","html-keyboard-response","85","2.0.0","6","cdj","exp_item","s1","sr","sp","",""
"item","<p class=""stimulus"">_________ | that | _______ | __________ | ____</p>","617"," ","html-keyboard-response","86","2.0.0","6","cdj","exp_item","s2","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | follows | __________ | ____</p>","597"," ","html-keyboard-response","87","2.0.0","6","cdj","exp_item","s3","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | _______ | the horses | ____</p>","776"," ","html-keyboard-response","88","2.0.0","6","cdj","exp_item","s4","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | _______ | __________ | runs</p>","641"," ","html-keyboard-response","89","2.0.0","6","cdj","exp_item","s5","sr","sp","",""
"question","<h2>Does the zebra that follows the horses run?</h2>","517","0","html-button-response","90","2.0.0","6","cdj","exp_item","","sr","sp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","91","2.0.0","6","cdj","","","","","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | __________ | _____</p>","656"," ","html-keyboard-response","92","2.0.0","6","cdj","exp_item","s0","sr","sp","",""
"item","<p class=""stimulus"">The horse | ____ | ______ | __________ | _____</p>","604"," ","html-keyboard-response","93","2.0.0","6","cdj","exp_item","s1","sr","sp","",""
"item","<p class=""stimulus"">_________ | that | ______ | __________ | _____</p>","649"," ","html-keyboard-response","94","2.0.0","7","cdj","exp_item","s2","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | chases | __________ | _____</p>","520"," ","html-keyboard-response","95","2.0.0","7","cdj","exp_item","s3","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____</p>","626"," ","html-keyboard-response","96","2.0.0","7","cdj","exp_item","s4","sr","sp","",""
"item","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls</p>","936"," ","html-keyboard-response","97","2.0.0","7","cdj","exp_item","s5","sr","sp","",""
"question","<h2>Does the horse that chases the zebras fall?</h2>","953","1","html-button-response","98","2.0.0","7","cdj","exp_item","","sr","sp","1","1"
