"task","stimulus","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","item_type","segment","clause_type","number","correct_answer","answer"
"item","<p class=""stimulus"">________ | ____ | ________ | _____ | eat</p>","553"," ","html-keyboard-response","16","2.0.0","2","r5t","exp_item","s5","or","pp","",""
"question","<h2>Do the dogs that the cats watch eat?</h2>","598","0","html-button-response","17","2.0.0","2","r5t","exp_item","","or","pp","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","19","2.0.0","2","r5t","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | ___</p>","711"," ","html-keyboard-response","20","2.0.0","2","r5t","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The zebras | ____ | __________ | ______ | ___</p>","962"," ","html-keyboard-response","21","2.0.0","2","r5t","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">__________ | that | __________ | ______ | ___</p>","606"," ","html-keyboard-response","22","2.0.0","2","r5t","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | the horses | ______ | ___</p>","1041"," ","html-keyboard-response","23","2.0.0","2","r5t","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | follow | ___</p>","535"," ","html-keyboard-response","24","2.0.0","2","r5t","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">__________ | ____ | __________ | ______ | run</p>","465"," ","html-keyboard-response","25","2.0.0","2","r5t","exp_item","s5","or","pp","",""
"question","<h2>Do the zebras that the horses follow run?</h2>","638","0","html-button-response","26","2.0.0","2","r5t","exp_item","","or","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","27","2.0.0","2","r5t","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | _________ | _______ | ___</p>","589"," ","html-keyboard-response","28","2.0.0","2","r5t","exp_item","s0","or","ps","",""
"item","<p class=""stimulus"">The zebras | ____ | _________ | _______ | ___</p>","472"," ","html-keyboard-response","29","2.0.0","2","r5t","exp_item","s1","or","ps","",""
"item","<p class=""stimulus"">__________ | that | _________ | _______ | ___</p>","612"," ","html-keyboard-response","30","2.0.0","2","r5t","exp_item","s2","or","ps","",""
"item","<p class=""stimulus"">__________ | ____ | the horse | _______ | ___</p>","473"," ","html-keyboard-response","31","2.0.0","2","r5t","exp_item","s3","or","ps","",""
"item","<p class=""stimulus"">__________ | ____ | _________ | follows | ___</p>","625"," ","html-keyboard-response","32","2.0.0","2","r5t","exp_item","s4","or","ps","",""
"item","<p class=""stimulus"">__________ | ____ | _________ | _______ | run</p>","542"," ","html-keyboard-response","33","2.0.0","3","r5t","exp_item","s5","or","ps","",""
"question","<h2>Do the zebras that the horse follows run?</h2>","680","1","html-button-response","34","2.0.0","3","r5t","exp_item","","or","ps","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","35","2.0.0","3","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ___ | _____</p>","696"," ","html-keyboard-response","36","2.0.0","3","r5t","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The cats | ____ | ________ | ___ | _____</p>","555"," ","html-keyboard-response","37","2.0.0","3","r5t","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">________ | that | ________ | ___ | _____</p>","726"," ","html-keyboard-response","38","2.0.0","3","r5t","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | the dogs | ___ | _____</p>","811"," ","html-keyboard-response","39","2.0.0","3","r5t","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | hug | _____</p>","516"," ","html-keyboard-response","40","2.0.0","3","r5t","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ___ | smile</p>","622"," ","html-keyboard-response","41","2.0.0","3","r5t","exp_item","s5","or","pp","",""
"question","<h2>Do the cats that the dogs hug smile?</h2>","543","0","html-button-response","42","2.0.0","3","r5t","exp_item","","or","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","43","2.0.0","3","r5t","","","","","",""
"item","<p class=""stimulus"">__________ | ____ | ______ | _________ | ___</p>","935"," ","html-keyboard-response","44","2.0.0","3","r5t","exp_item","s0","sr","ps","",""
"item","<p class=""stimulus"">The zebras | ____ | ______ | _________ | ___</p>","566"," ","html-keyboard-response","45","2.0.0","3","r5t","exp_item","s1","sr","ps","",""
"item","<p class=""stimulus"">__________ | that | ______ | _________ | ___</p>","617"," ","html-keyboard-response","46","2.0.0","3","r5t","exp_item","s2","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | follow | _________ | ___</p>","515"," ","html-keyboard-response","47","2.0.0","3","r5t","exp_item","s3","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | ______ | the horse | ___</p>","494"," ","html-keyboard-response","48","2.0.0","3","r5t","exp_item","s4","sr","ps","",""
"item","<p class=""stimulus"">__________ | ____ | ______ | _________ | run</p>","1080"," ","html-keyboard-response","49","2.0.0","3","r5t","exp_item","s5","sr","ps","",""
"question","<h2>Do the zebras that follow the horse run?</h2>","562","1","html-button-response","50","2.0.0","3","r5t","exp_item","","sr","ps","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","51","2.0.0","3","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ____ | _______ | ______ | ___</p>","608"," ","html-keyboard-response","52","2.0.0","3","r5t","exp_item","s0","or","ps","",""
"item","<p class=""stimulus"">The dogs | ____ | _______ | ______ | ___</p>","689"," ","html-keyboard-response","53","2.0.0","3","r5t","exp_item","s1","or","ps","",""
"item","<p class=""stimulus"">________ | that | _______ | ______ | ___</p>","641"," ","html-keyboard-response","54","2.0.0","3","r5t","exp_item","s2","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | the cat | ______ | ___</p>","533"," ","html-keyboard-response","55","2.0.0","3","r5t","exp_item","s3","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | _______ | pushes | ___</p>","452"," ","html-keyboard-response","56","2.0.0","3","r5t","exp_item","s4","or","ps","",""
"item","<p class=""stimulus"">________ | ____ | _______ | ______ | cry</p>","733"," ","html-keyboard-response","57","2.0.0","3","r5t","exp_item","s5","or","ps","",""
"question","<h2>Does the cat that the dogs push cry?</h2>","569","0","html-button-response","58","2.0.0","4","r5t","exp_item","","or","ps","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","59","2.0.0","4","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | ______</p>","600"," ","html-keyboard-response","60","2.0.0","4","r5t","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The chef | ___ | _____ | _______ | ______</p>","797"," ","html-keyboard-response","61","2.0.0","4","r5t","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">________ | who | _____ | _______ | ______</p>","691"," ","html-keyboard-response","62","2.0.0","4","r5t","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | opens |________ | ______</p>","495"," ","html-keyboard-response","63","2.0.0","4","r5t","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | the box | ______</p>","539"," ","html-keyboard-response","64","2.0.0","4","r5t","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | smiles</p>","610"," ","html-keyboard-response","65","2.0.0","4","r5t","fill_item","s5","sr","ss","",""
"question","<h2>Does the chef who opens the box smile?</h2>","694","1","html-button-response","66","2.0.0","4","r5t","fill_item","","sr","ss","1","1"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","67","2.0.0","4","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ___ | ________ | _____</p>","1082"," ","html-keyboard-response","68","2.0.0","4","r5t","exp_item","s0","sr","pp","",""
"item","<p class=""stimulus"">The cats | ____ | ___ | ________ | _____</p>","747"," ","html-keyboard-response","69","2.0.0","4","r5t","exp_item","s1","sr","pp","",""
"item","<p class=""stimulus"">________ | that | ___ | ________ | _____</p>","690"," ","html-keyboard-response","70","2.0.0","4","r5t","exp_item","s2","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | hug | ________ | _____</p>","573"," ","html-keyboard-response","71","2.0.0","4","r5t","exp_item","s3","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | ___ | the dogs | _____</p>","489"," ","html-keyboard-response","72","2.0.0","4","r5t","exp_item","s4","sr","pp","",""
"item","<p class=""stimulus"">________ | ____ | ___ | ________ | smile</p>","599"," ","html-keyboard-response","73","2.0.0","4","r5t","exp_item","s5","sr","pp","",""
"question","<h2>Do the cats that hug the dogs smile?</h2>","575","0","html-button-response","74","2.0.0","4","r5t","exp_item","","sr","pp","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","75","2.0.0","4","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ____ | ___</p>","556"," ","html-keyboard-response","76","2.0.0","4","r5t","exp_item","s0","or","pp","",""
"item","<p class=""stimulus"">The dogs | ____ | ________ | ____ | ___</p>","550"," ","html-keyboard-response","77","2.0.0","4","r5t","exp_item","s1","or","pp","",""
"item","<p class=""stimulus"">________ | that | ________ | ____ | ___</p>","582"," ","html-keyboard-response","78","2.0.0","4","r5t","exp_item","s2","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | the cats | ____ | ___</p>","776"," ","html-keyboard-response","79","2.0.0","4","r5t","exp_item","s3","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | push | ___</p>","557"," ","html-keyboard-response","80","2.0.0","4","r5t","exp_item","s4","or","pp","",""
"item","<p class=""stimulus"">________ | ____ | ________ | ____ | cry</p>","704"," ","html-keyboard-response","81","2.0.0","4","r5t","exp_item","s5","or","pp","",""
"question","<h2>Do the cats that the dogs push cry?</h2>","643","0","html-button-response","82","2.0.0","4","r5t","exp_item","","or","pp","0","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","83","2.0.0","5","r5t","","","","","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | _____</p>","976"," ","html-keyboard-response","84","2.0.0","5","r5t","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The chef | ___ | _____ | _______ | _____</p>","796"," ","html-keyboard-response","85","2.0.0","5","r5t","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">________ | who | _____ | _______ | _____</p>","563"," ","html-keyboard-response","86","2.0.0","5","r5t","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | kicks |________ | _____</p>","806"," ","html-keyboard-response","87","2.0.0","5","r5t","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | the box | _____</p>","600"," ","html-keyboard-response","88","2.0.0","5","r5t","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">________ | ___ | _____ | _______ | cries</p>","508"," ","html-keyboard-response","89","2.0.0","5","r5t","fill_item","s5","sr","ss","",""
"question","<h2>Does the chef who kicks the box cry?</h2>","593","0","html-button-response","90","2.0.0","5","r5t","fill_item","","sr","ss","1","0"
"fixation","<p class=""fixation"">+</p>","null","null","html-keyboard-response","91","2.0.0","5","r5t","","","","","",""
"item","<p class=""stimulus"">_________ | ___ | _____ | __________ | ______</p>","526"," ","html-keyboard-response","92","2.0.0","5","r5t","fill_item","s0","sr","ss","",""
"item","<p class=""stimulus"">The woman | ___ | _____ | __________ | ______</p>","721"," ","html-keyboard-response","93","2.0.0","5","r5t","fill_item","s1","sr","ss","",""
"item","<p class=""stimulus"">_________ | who | _____ | __________ | ______</p>","526"," ","html-keyboard-response","94","2.0.0","5","r5t","fill_item","s2","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | burns |___________ | ______</p>","516"," ","html-keyboard-response","95","2.0.0","5","r5t","fill_item","s3","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | _____ | the letter | ______</p>","736"," ","html-keyboard-response","96","2.0.0","5","r5t","fill_item","s4","sr","ss","",""
"item","<p class=""stimulus"">_________ | ___ | _____ | __________ | leaves</p>","509"," ","html-keyboard-response","97","2.0.0","5","r5t","fill_item","s5","sr","ss","",""
"question","<h2>Does the woman who burns the letter leave?</h2>","538","1","html-button-response","98","2.0.0","5","r5t","fill_item","","sr","ss","1","1"
