"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"question","579","1","html-button-response","26","2.0.0","7112","ggn","26","male","true","true","true","<h2>Does the box that the chef grabs fall?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","27","2.0.0","7112","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","598"," ","html-keyboard-response","28","2.0.0","7112","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ___ | ________ | _____</p>","exp_item","s0","sr","pp","",""
"item","791"," ","html-keyboard-response","29","2.0.0","7112","ggn","26","male","true","true","true","<p class=""stimulus"">The cats | ____ | ___ | ________ | _____</p>","exp_item","s1","sr","pp","",""
"item","1039"," ","html-keyboard-response","30","2.0.0","7112","ggn","26","male","true","true","true","<p class=""stimulus"">________ | that | ___ | ________ | _____</p>","exp_item","s2","sr","pp","",""
"item","535"," ","html-keyboard-response","31","2.0.0","7113","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | hug | ________ | _____</p>","exp_item","s3","sr","pp","",""
"item","603"," ","html-keyboard-response","32","2.0.0","7116","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ___ | the dogs | _____</p>","exp_item","s4","sr","pp","",""
"item","649"," ","html-keyboard-response","33","2.0.0","7116","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ___ | ________ | smile</p>","exp_item","s5","sr","pp","",""
"question","734","1","html-button-response","34","2.0.0","7116","ggn","26","male","true","true","true","<h2>Do the cats that hug the dogs smile?</h2>","","","sr","pp","true","false"
"fixation","null","null","html-keyboard-response","35","2.0.0","7116","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","463"," ","html-keyboard-response","36","2.0.0","7116","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ________ | _______ | ____</p>","exp_item","s0","or","ss","",""
"item","564"," ","html-keyboard-response","37","2.0.0","7116","ggn","26","male","true","true","true","<p class=""stimulus"">The zebra | ____ | ________ | _______ | ____</p>","exp_item","s1","or","ss","",""
"item","660"," ","html-keyboard-response","38","2.0.0","7116","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | that | ________ | _______ | ____</p>","exp_item","s2","or","ss","",""
"item","593"," ","html-keyboard-response","39","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | the horse| _______ | ____</p>","exp_item","s3","or","ss","",""
"item","506"," ","html-keyboard-response","40","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ________ | follows | ____</p>","exp_item","s4","or","ss","",""
"item","960"," ","html-keyboard-response","41","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ________ | _______ | runs</p>","exp_item","s5","or","ss","",""
"question","481","0","html-button-response","42","2.0.0","7117","ggn","26","male","true","true","true","<h2>Does the zebra that the horse follows run?</h2>","","","or","ss","true","true"
"fixation","null","null","html-keyboard-response","43","2.0.0","7117","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","686"," ","html-keyboard-response","44","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | ____ | ______</p>","exp_item","s0","or","ss","",""
"item","608"," ","html-keyboard-response","45","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">The cat | ____ | _______ | ____ | ______</p>","exp_item","s1","or","ss","",""
"item","523"," ","html-keyboard-response","46","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | that | _______ | ____ | ______</p>","exp_item","s2","or","ss","",""
"item","575"," ","html-keyboard-response","47","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | the dog | ____ | ______</p>","exp_item","s3","or","ss","",""
"item","604"," ","html-keyboard-response","48","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | hugs | ______</p>","exp_item","s4","or","ss","",""
"item","1243"," ","html-keyboard-response","49","2.0.0","7117","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | ____ | smiles</p>","exp_item","s5","or","ss","",""
"question","426","0","html-button-response","50","2.0.0","7117","ggn","26","male","true","true","true","<h2>Does the cat that the dog hugs smile?","","","or","ss","true","true"
"fixation","null","null","html-keyboard-response","51","2.0.0","7117","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","775"," ","html-keyboard-response","52","2.0.0","7118","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | ___</p>","exp_item","s0","or","ps","",""
"item","728"," ","html-keyboard-response","53","2.0.0","7118","ggn","26","male","true","true","true","<p class=""stimulus"">The dogs | ____ | _______ | ______ | ___</p>","exp_item","s1","or","ps","",""
"item","655"," ","html-keyboard-response","54","2.0.0","7118","ggn","26","male","true","true","true","<p class=""stimulus"">________ | that | _______ | ______ | ___</p>","exp_item","s2","or","ps","",""
"item","604"," ","html-keyboard-response","55","2.0.0","7119","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | the cat | ______ | ___</p>","exp_item","s3","or","ps","",""
"item","598"," ","html-keyboard-response","56","2.0.0","7119","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | pushes | ___</p>","exp_item","s4","or","ps","",""
"item","568"," ","html-keyboard-response","57","2.0.0","7119","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | cry</p>","exp_item","s5","or","ps","",""
"question","591","0","html-button-response","58","2.0.0","7120","ggn","26","male","true","true","true","<h2>Does the cat that the dogs push cry?</h2>","","","or","ps","false","true"
"fixation","null","null","html-keyboard-response","59","2.0.0","7120","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","555"," ","html-keyboard-response","60","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | ______</p>","exp_item","s0","sr","sp","",""
"item","534"," ","html-keyboard-response","61","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">The horse | ____ | ______ | __________ | ______</p>","exp_item","s1","sr","sp","",""
"item","644"," ","html-keyboard-response","62","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | that | ______ | __________ | ______</p>","exp_item","s2","sr","sp","",""
"item","700"," ","html-keyboard-response","63","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | chases | __________ | ______</p>","exp_item","s3","sr","sp","",""
"item","677"," ","html-keyboard-response","64","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____ </p>","exp_item","s4","sr","sp","",""
"item","1247"," ","html-keyboard-response","65","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls </p>","exp_item","s5","sr","sp","",""
"question","576","1","html-button-response","66","2.0.0","7120","ggn","26","male","true","true","true","<h2>Does the horse that chases the zebras fall?</h2>","","","sr","sp","true","false"
"fixation","null","null","html-keyboard-response","67","2.0.0","7120","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","1007"," ","html-keyboard-response","68","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","475"," ","html-keyboard-response","69","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","555"," ","html-keyboard-response","70","2.0.0","7120","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","655"," ","html-keyboard-response","71","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | stores |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","623"," ","html-keyboard-response","72","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","672"," ","html-keyboard-response","73","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","452","0","html-button-response","74","2.0.0","7121","ggn","26","male","true","true","true","<h2>Does the woman who stores the letter murmur?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","75","2.0.0","7121","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","903"," ","html-keyboard-response","76","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | _____</p>","fill_item","s0","sr","ss","",""
"item","680"," ","html-keyboard-response","77","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | _____</p>","fill_item","s1","sr","ss","",""
"item","467"," ","html-keyboard-response","78","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">________ | who | _____ | _______ | _____</p>","fill_item","s2","sr","ss","",""
"item","603"," ","html-keyboard-response","79","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | kicks |________ | _____</p>","fill_item","s3","sr","ss","",""
"item","614"," ","html-keyboard-response","80","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | the box | _____</p>","fill_item","s4","sr","ss","",""
"item","746"," ","html-keyboard-response","81","2.0.0","7121","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | cries</p>","fill_item","s5","sr","ss","",""
"question","639","1","html-button-response","82","2.0.0","7121","ggn","26","male","true","true","true","<h2>Does the chef who kicks the box cry?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","83","2.0.0","7121","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","570"," ","html-keyboard-response","84","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | ______</p>","fill_item","s0","sr","ss","",""
"item","627"," ","html-keyboard-response","85","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | ______</p>","fill_item","s1","sr","ss","",""
"item","654"," ","html-keyboard-response","86","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | who | _____ | _______ | ______</p>","fill_item","s2","sr","ss","",""
"item","587"," ","html-keyboard-response","87","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | opens |________ | ______</p>","fill_item","s3","sr","ss","",""
"item","809"," ","html-keyboard-response","88","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | the box | ______</p>","fill_item","s4","sr","ss","",""
"item","755"," ","html-keyboard-response","89","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | smiles</p>","fill_item","s5","sr","ss","",""
"question","957","1","html-button-response","90","2.0.0","7122","ggn","26","male","true","true","true","<h2>Does the chef who opens the box smile?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","91","2.0.0","7122","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","466"," ","html-keyboard-response","92","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ____ | _______ | ___</p>","exp_item","s0","sr","ps","",""
"item","545"," ","html-keyboard-response","93","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">The dogs | ____ | ____ | _______ | ___</p>","exp_item","s1","sr","ps","",""
"item","473"," ","html-keyboard-response","94","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | that | ____ | _______ | ___</p>","exp_item","s2","sr","ps","",""
"item","591"," ","html-keyboard-response","95","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | push | _______ | ___</p>","exp_item","s3","sr","ps","",""
"item","540"," ","html-keyboard-response","96","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ____ | the cat | ___</p>","exp_item","s4","sr","ps","",""
"item","613"," ","html-keyboard-response","97","2.0.0","7122","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | ____ | _______ | cry</p>","exp_item","s5","sr","ps","",""
"question","515","0","html-button-response","98","2.0.0","7123","ggn","26","male","true","true","true","<h2>Does the cat that pushes the dogs cry?</h2>","","","sr","ps","false","true"
"fixation","null","null","html-keyboard-response","99","2.0.0","7123","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","647"," ","html-keyboard-response","100","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ps","",""
"item","443"," ","html-keyboard-response","101","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">The horses | ____ | _________ | ______ | _____</p>","exp_item","s1","or","ps","",""
"item","479"," ","html-keyboard-response","102","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | that | _________ | ______ | _____</p>","exp_item","s2","or","ps","",""
"item","667"," ","html-keyboard-response","103","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ____ | the zebra | ______ | _____</p>","exp_item","s3","or","ps","",""
"item","521"," ","html-keyboard-response","104","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | chases | ____ </p>","exp_item","s4","or","ps","",""
"item","534"," ","html-keyboard-response","105","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | fall </p>","exp_item","s5","or","ps","",""
"question","524","1","html-button-response","106","2.0.0","7123","ggn","26","male","true","true","true","<h2>Do the horses tha the zebra chases fall?</h2>","","","or","ps","true","false"
"fixation","null","null","html-keyboard-response","107","2.0.0","7123","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","500"," ","html-keyboard-response","108","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","370"," ","html-keyboard-response","109","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","1294"," ","html-keyboard-response","110","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","650"," ","html-keyboard-response","111","2.0.0","7123","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | throws |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","494"," ","html-keyboard-response","112","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","806"," ","html-keyboard-response","113","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","595","1","html-button-response","114","2.0.0","7124","ggn","26","male","true","true","true","<h2>Does the woman who throws the letter smile?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","115","2.0.0","7124","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","729"," ","html-keyboard-response","116","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ____ | _____</p>","exp_item","s0","or","ps","",""
"item","556"," ","html-keyboard-response","117","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">The cats | ____ | _______ | ____ | _____</p>","exp_item","s1","or","ps","",""
"item","574"," ","html-keyboard-response","118","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">________ | that | _______ | ____ | _____</p>","exp_item","s2","or","ps","",""
"item","573"," ","html-keyboard-response","119","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | the dog | ____ | _____</p>","exp_item","s3","or","ps","",""
"item","635"," ","html-keyboard-response","120","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | hugs | _____</p>","exp_item","s4","or","ps","",""
"item","624"," ","html-keyboard-response","121","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ____ | smile</p>","exp_item","s5","or","ps","",""
"question","623","0","html-button-response","122","2.0.0","7124","ggn","26","male","true","true","true","<h2>Do the cats that the dog hugs smile?</h2>","","","or","ps","true","true"
"fixation","null","null","html-keyboard-response","123","2.0.0","7124","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","576"," ","html-keyboard-response","124","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | __________ | _____</p>","fill_item","s0","sr","ss","",""
"item","548"," ","html-keyboard-response","125","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">The singer | ___ | _____ | __________ | _____</p>","fill_item","s1","sr","ss","",""
"item","971"," ","html-keyboard-response","126","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | who | _____ | __________ | _____</p>","fill_item","s2","sr","ss","",""
"item","750"," ","html-keyboard-response","127","2.0.0","7124","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ___ | grabs |___________ | _____</p>","fill_item","s3","sr","ss","",""
"item","667"," ","html-keyboard-response","128","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | the guitar | _____</p>","fill_item","s4","sr","ss","",""
"item","600"," ","html-keyboard-response","129","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | __________ | cries</p>","fill_item","s5","sr","ss","",""
"question","942","0","html-button-response","130","2.0.0","7125","ggn","26","male","true","true","true","<h2>Does the singer who grabs the guitar cry?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","131","2.0.0","7125","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","607"," ","html-keyboard-response","132","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | ________ | _____</p>","exp_item","s0","sr","sp","",""
"item","635"," ","html-keyboard-response","133","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">The dog | ____ | ______ | ________ | _____</p>","exp_item","s1","sr","sp","",""
"item","584"," ","html-keyboard-response","134","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | that | ______ | ________ | _____</p>","exp_item","s2","sr","sp","",""
"item","709"," ","html-keyboard-response","135","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | pushes | ________ | _____</p>","exp_item","s3","sr","sp","",""
"item","644"," ","html-keyboard-response","136","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | the cats | _____</p>","exp_item","s4","sr","sp","",""
"item","668"," ","html-keyboard-response","137","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ______ | ________ | cries</p>","exp_item","s5","sr","sp","",""
"question","662","1","html-button-response","138","2.0.0","7125","ggn","26","male","true","true","true","<h2>Do the cats that push the dog cry?</h2>","","","sr","sp","false","false"
"fixation","null","null","html-keyboard-response","139","2.0.0","7125","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","440"," ","html-keyboard-response","140","2.0.0","7125","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","611"," ","html-keyboard-response","141","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">The woman | ___ | _____ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","556"," ","html-keyboard-response","142","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | who | _____ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","682"," ","html-keyboard-response","143","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | reads |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","570"," ","html-keyboard-response","144","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | the letter | _______</p>","fill_item","s4","sr","ss","",""
"item","434"," ","html-keyboard-response","145","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","584","1","html-button-response","146","2.0.0","7126","ggn","26","male","true","true","true","<h2>Does the woman who reads the letter cry?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","147","2.0.0","7126","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","659"," ","html-keyboard-response","148","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | _____</p>","exp_item","s0","sr","ss","",""
"item","606"," ","html-keyboard-response","149","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">The horse | ____ | ______ | _________ | _____</p>","exp_item","s1","sr","ss","",""
"item","526"," ","html-keyboard-response","150","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | that | ______ | _________ | _____</p>","exp_item","s2","sr","ss","",""
"item","595"," ","html-keyboard-response","151","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | chases | _________ | _____</p>","exp_item","s3","sr","ss","",""
"item","675"," ","html-keyboard-response","152","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | the zebra | _____</p>","exp_item","s4","sr","ss","",""
"item","808"," ","html-keyboard-response","153","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_________ | ____ | ______ | _________ | falls</p>","exp_item","s5","sr","ss","",""
"question","901","0","html-button-response","154","2.0.0","7126","ggn","26","male","true","true","true","<h2>Does the horse that chases the zebra fall?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","155","2.0.0","7126","ggn","26","male","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","855"," ","html-keyboard-response","156","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ________ | ___ | ______</p>","exp_item","s0","or","sp","",""
"item","570"," ","html-keyboard-response","157","2.0.0","7126","ggn","26","male","true","true","true","<p class=""stimulus"">The cat | ____ | ________ | ___ | ______</p>","exp_item","s1","or","sp","",""
"item","521"," ","html-keyboard-response","158","2.0.0","7127","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | that | ________ | ___ | ______</p>","exp_item","s2","or","sp","",""
"item","546"," ","html-keyboard-response","159","2.0.0","7127","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | the dogs | ___ | ______</p>","exp_item","s3","or","sp","",""
"item","675"," ","html-keyboard-response","160","2.0.0","7127","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ________ | hug | ______</p>","exp_item","s4","or","sp","",""
"item","924"," ","html-keyboard-response","161","2.0.0","7127","ggn","26","male","true","true","true","<p class=""stimulus"">_______ | ____ | ________ | ___ | smiles</p>","exp_item","s5","or","sp","",""
"question","567","0","html-button-response","162","2.0.0","7127","ggn","26","male","true","true","true","<h2>Does the cat that the dogs hug smile?","","","or","sp","true","true"
