"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"item","532"," ","html-keyboard-response","21","2.0.0","7516","ayb","24","other","true","true","true","<p class=""stimulus"">The woman | ___ | _____ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","688"," ","html-keyboard-response","22","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | who | _____ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","1235"," ","html-keyboard-response","23","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ___ | burns |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","724"," ","html-keyboard-response","24","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","540"," ","html-keyboard-response","25","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ___ | _____ | __________ | leaves</p>","fill_item","s5","sr","ss","",""
"question","546","1","html-button-response","26","2.0.0","7517","ayb","24","other","true","true","true","<h2>Does the woman who burns the letter leave?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","27","2.0.0","7517","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","580"," ","html-keyboard-response","28","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | ___</p>","exp_item","s0","or","ps","",""
"item","963"," ","html-keyboard-response","29","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">The dogs | ____ | _______ | ______ | ___</p>","exp_item","s1","or","ps","",""
"item","555"," ","html-keyboard-response","30","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">________ | that | _______ | ______ | ___</p>","exp_item","s2","or","ps","",""
"item","605"," ","html-keyboard-response","31","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | the cat | ______ | ___</p>","exp_item","s3","or","ps","",""
"item","653"," ","html-keyboard-response","32","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | _______ | pushes | ___</p>","exp_item","s4","or","ps","",""
"item","1297"," ","html-keyboard-response","33","2.0.0","7517","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | cry</p>","exp_item","s5","or","ps","",""
"question","717","1","html-button-response","34","2.0.0","7517","ayb","24","other","true","true","true","<h2>Does the cat that the dogs push cry?</h2>","","","or","ps","false","false"
"fixation","null","null","html-keyboard-response","35","2.0.0","7518","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","529"," ","html-keyboard-response","36","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | _____</p>","exp_item","s0","or","sp","",""
"item","590"," ","html-keyboard-response","37","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">The horse | ____ | __________ | _____ | _____</p>","exp_item","s1","or","sp","",""
"item","771"," ","html-keyboard-response","38","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | that | __________ | _____ | _____</p>","exp_item","s2","or","sp","",""
"item","630"," ","html-keyboard-response","39","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | the zebras | _____ | _____</p>","exp_item","s3","or","sp","",""
"item","677"," ","html-keyboard-response","40","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | chase | ____ </p>","exp_item","s4","or","sp","",""
"item","492"," ","html-keyboard-response","41","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | falls</p>","exp_item","s5","or","sp","",""
"question","748","0","html-button-response","42","2.0.0","7518","ayb","24","other","true","true","true","<h2>Does the horse that the zebras chase fall?</h2>","","","or","sp","true","true"
"fixation","null","null","html-keyboard-response","43","2.0.0","7518","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","594"," ","html-keyboard-response","44","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | __________ | ____</p>","exp_item","s0","sr","sp","",""
"item","658"," ","html-keyboard-response","45","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">The zebra | ____ | _______ | __________ | ____</p>","exp_item","s1","sr","sp","",""
"item","559"," ","html-keyboard-response","46","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | that | _______ | __________ | ____</p>","exp_item","s2","sr","sp","",""
"item","749"," ","html-keyboard-response","47","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | follows | __________ | ____</p>","exp_item","s3","sr","sp","",""
"item","669"," ","html-keyboard-response","48","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | the horses | ____</p>","exp_item","s4","sr","sp","",""
"item","518"," ","html-keyboard-response","49","2.0.0","7518","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | _______ | __________ | runs</p>","exp_item","s5","sr","sp","",""
"question","604","0","html-button-response","50","2.0.0","7518","ayb","24","other","true","true","true","<h2>Does the zebra that follows the horses run?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","51","2.0.0","7518","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","557"," ","html-keyboard-response","52","2.0.0","7519","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | _______ | ___</p>","exp_item","s0","or","ps","",""
"item","699"," ","html-keyboard-response","53","2.0.0","7519","ayb","24","other","true","true","true","<p class=""stimulus"">The zebras | ____ | _________ | _______ | ___</p>","exp_item","s1","or","ps","",""
"item","552"," ","html-keyboard-response","54","2.0.0","7521","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | that | _________ | _______ | ___</p>","exp_item","s2","or","ps","",""
"item","549"," ","html-keyboard-response","55","2.0.0","7521","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | the horse | _______ | ___</p>","exp_item","s3","or","ps","",""
"item","498"," ","html-keyboard-response","56","2.0.0","7521","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | follows | ___</p>","exp_item","s4","or","ps","",""
"item","494"," ","html-keyboard-response","57","2.0.0","7521","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | _______ | run</p>","exp_item","s5","or","ps","",""
"question","544","1","html-button-response","58","2.0.0","7521","ayb","24","other","true","true","true","<h2>Do the zebras that the horse follows run?</h2>","","","or","ps","true","false"
"fixation","null","null","html-keyboard-response","59","2.0.0","7521","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","587"," ","html-keyboard-response","60","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | ______ | _______ | _______</p>","fill_item","s0","sr","ss","",""
"item","638"," ","html-keyboard-response","61","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">The chef | ___ | ______ | _______ | _______</p>","fill_item","s1","sr","ss","",""
"item","561"," ","html-keyboard-response","62","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | who | ______ | _______ | _______</p>","fill_item","s2","sr","ss","",""
"item","778"," ","html-keyboard-response","63","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | throws |________ | _______</p>","fill_item","s3","sr","ss","",""
"item","541"," ","html-keyboard-response","64","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | ______ | the box | _______</p>","fill_item","s4","sr","ss","",""
"item","720"," ","html-keyboard-response","65","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | ______ | _______ | screams</p>","fill_item","s5","sr","ss","",""
"question","605","0","html-button-response","66","2.0.0","7522","ayb","24","other","true","true","true","<h2>Does the chef who opens the box cry?</h2>","","","sr","ss","false","true"
"fixation","null","null","html-keyboard-response","67","2.0.0","7522","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","493"," ","html-keyboard-response","68","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ________ | ____ | ___</p>","exp_item","s0","or","pp","",""
"item","688"," ","html-keyboard-response","69","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">The dogs | ____ | ________ | ____ | ___</p>","exp_item","s1","or","pp","",""
"item","607"," ","html-keyboard-response","70","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | that | ________ | ____ | ___</p>","exp_item","s2","or","pp","",""
"item","569"," ","html-keyboard-response","71","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | the cats | ____ | ___</p>","exp_item","s3","or","pp","",""
"item","886"," ","html-keyboard-response","72","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ________ | push | ___</p>","exp_item","s4","or","pp","",""
"item","604"," ","html-keyboard-response","73","2.0.0","7522","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ________ | ____ | cry</p>","exp_item","s5","or","pp","",""
"question","733","0","html-button-response","74","2.0.0","7522","ayb","24","other","true","true","true","<h2>Do the cats that the dogs push cry?</h2>","","","or","pp","false","true"
"fixation","null","null","html-keyboard-response","75","2.0.0","7522","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","541"," ","html-keyboard-response","76","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | __________ | _____</p>","fill_item","s0","sr","ss","",""
"item","1123"," ","html-keyboard-response","77","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">The singer | ___ | _____ | __________ | _____</p>","fill_item","s1","sr","ss","",""
"item","693"," ","html-keyboard-response","78","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | who | _____ | __________ | _____</p>","fill_item","s2","sr","ss","",""
"item","544"," ","html-keyboard-response","79","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | grabs |___________ | _____</p>","fill_item","s3","sr","ss","",""
"item","731"," ","html-keyboard-response","80","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | the guitar | _____</p>","fill_item","s4","sr","ss","",""
"item","879"," ","html-keyboard-response","81","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | _____ | __________ | cries</p>","fill_item","s5","sr","ss","",""
"question","955","0","html-button-response","82","2.0.0","7523","ayb","24","other","true","true","true","<h2>Does the singer who grabs the guitar cry?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","83","2.0.0","7523","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","556"," ","html-keyboard-response","84","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | ___</p>","exp_item","s0","sr","ps","",""
"item","581"," ","html-keyboard-response","85","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">The zebras | ____ | ______ | _________ | ___</p>","exp_item","s1","sr","ps","",""
"item","559"," ","html-keyboard-response","86","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | that | ______ | _________ | ___</p>","exp_item","s2","sr","ps","",""
"item","685"," ","html-keyboard-response","87","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | follow | _________ | ___</p>","exp_item","s3","sr","ps","",""
"item","587"," ","html-keyboard-response","88","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | the horse | ___</p>","exp_item","s4","sr","ps","",""
"item","699"," ","html-keyboard-response","89","2.0.0","7523","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | run</p>","exp_item","s5","sr","ps","",""
"question","549","1","html-button-response","90","2.0.0","7523","ayb","24","other","true","true","true","<h2>Do the zebras that follow the horse run?</h2>","","","sr","ps","true","false"
"fixation","null","null","html-keyboard-response","91","2.0.0","7523","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","514"," ","html-keyboard-response","92","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | ____ | ________ | ______</p>","exp_item","s0","sr","sp","",""
"item","491"," ","html-keyboard-response","93","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">The cat | ____ | ____ | ________ | ______</p>","exp_item","s1","sr","sp","",""
"item","481"," ","html-keyboard-response","94","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | that | ____ | ________ | ______</p>","exp_item","s2","sr","sp","",""
"item","564"," ","html-keyboard-response","95","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | hugs | ________ | ______</p>","exp_item","s3","sr","sp","",""
"item","472"," ","html-keyboard-response","96","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | ____ | the dogs | ______</p>","exp_item","s4","sr","sp","",""
"item","563"," ","html-keyboard-response","97","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | ____ | ________ | smiles</p>","exp_item","s5","sr","sp","",""
"question","561","1","html-button-response","98","2.0.0","7524","ayb","24","other","true","true","true","<h2>Does the cat that hugs the dogs smile?</h2>","","","sr","sp","true","false"
"fixation","null","null","html-keyboard-response","99","2.0.0","7524","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","1055"," ","html-keyboard-response","100","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","758"," ","html-keyboard-response","101","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","595"," ","html-keyboard-response","102","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","753"," ","html-keyboard-response","103","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | throws |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","544"," ","html-keyboard-response","104","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","604"," ","html-keyboard-response","105","2.0.0","7524","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","608","0","html-button-response","106","2.0.0","7524","ayb","24","other","true","true","true","<h2>Does the singer who throws the guitar scream?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","107","2.0.0","7524","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","538"," ","html-keyboard-response","108","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ____ | ________ | ___</p>","exp_item","s0","sr","pp","",""
"item","728"," ","html-keyboard-response","109","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">The dogs | ____ | ____ | ________ | ___</p>","exp_item","s1","sr","pp","",""
"item","859"," ","html-keyboard-response","110","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">________ | that | ____ | ________ | ___</p>","exp_item","s2","sr","pp","",""
"item","574"," ","html-keyboard-response","111","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | push | ________ | ___</p>","exp_item","s3","sr","pp","",""
"item","764"," ","html-keyboard-response","112","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ____ | the cats | ___</p>","exp_item","s4","sr","pp","",""
"item","563"," ","html-keyboard-response","113","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ____ | ________ | cry</p>","exp_item","s5","sr","pp","",""
"question","834","0","html-button-response","114","2.0.0","7525","ayb","24","other","true","true","true","<h2>Do the cats that push the dogs cry?</h2>","","","sr","pp","false","true"
"fixation","null","null","html-keyboard-response","115","2.0.0","7525","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","788"," ","html-keyboard-response","116","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | ____</p>","exp_item","s0","or","sp","",""
"item","600"," ","html-keyboard-response","117","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">The zebra | ____ | __________ | ______ | ____</p>","exp_item","s1","or","sp","",""
"item","570"," ","html-keyboard-response","118","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | that | __________ | ______ | ____</p>","exp_item","s2","or","sp","",""
"item","1240"," ","html-keyboard-response","119","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | the horses | ______ | ____</p>","exp_item","s3","or","sp","",""
"item","911"," ","html-keyboard-response","120","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | follow | ____</p>","exp_item","s4","or","sp","",""
"item","729"," ","html-keyboard-response","121","2.0.0","7525","ayb","24","other","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | runs</p>","exp_item","s5","or","sp","",""
"question","535","1","html-button-response","122","2.0.0","7525","ayb","24","other","true","true","true","<h2>Does the zebra that the horses follow run?</h2>","","","or","sp","true","false"
"fixation","null","null","html-keyboard-response","123","2.0.0","7525","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","535"," ","html-keyboard-response","124","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ___ | _______ | _____</p>","exp_item","s0","sr","ps","",""
"item","513"," ","html-keyboard-response","125","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">The cats | ____ | ___ | _______ | _____</p>","exp_item","s1","sr","ps","",""
"item","724"," ","html-keyboard-response","126","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">________ | that | ___ | _______ | _____</p>","exp_item","s2","sr","ps","",""
"item","540"," ","html-keyboard-response","127","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | hug | _______ | _____</p>","exp_item","s3","sr","ps","",""
"item","784"," ","html-keyboard-response","128","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ___ | the dog | _____</p>","exp_item","s4","sr","ps","",""
"item","568"," ","html-keyboard-response","129","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ____ | ___ | _______ | smile</p>","exp_item","s5","sr","ps","",""
"question","634","0","html-button-response","130","2.0.0","7526","ayb","24","other","true","true","true","<h2>Do the cats that hug the dogs smile?</h2>","","","sr","ps","true","true"
"fixation","null","null","html-keyboard-response","131","2.0.0","7526","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","548"," ","html-keyboard-response","132","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | __________ | _____ | ____</p>","exp_item","s0","or","pp","",""
"item","603"," ","html-keyboard-response","133","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">The horses | ____ | __________ | _____ | ____</p>","exp_item","s1","or","pp","",""
"item","820"," ","html-keyboard-response","134","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | that | __________ | _____ | ____</p>","exp_item","s2","or","pp","",""
"item","575"," ","html-keyboard-response","135","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | the zebras | _____ | ____</p>","exp_item","s3","or","pp","",""
"item","567"," ","html-keyboard-response","136","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | __________ | chase | ___ </p>","exp_item","s4","or","pp","",""
"item","802"," ","html-keyboard-response","137","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | __________ | _____ | fall</p>","exp_item","s5","or","pp","",""
"question","741","0","html-button-response","138","2.0.0","7526","ayb","24","other","true","true","true","<h2>Do the horses that the zebras chase fall?</h2>","","","or","pp","true","true"
"fixation","null","null","html-keyboard-response","139","2.0.0","7526","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","605"," ","html-keyboard-response","140","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | ______ | _____</p>","exp_item","s0","or","ss","",""
"item","557"," ","html-keyboard-response","141","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">The dog | ____ | _______ | ______ | _____</p>","exp_item","s1","or","ss","",""
"item","578"," ","html-keyboard-response","142","2.0.0","7526","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | that | _______ | ______ | _____</p>","exp_item","s2","or","ss","",""
"item","549"," ","html-keyboard-response","143","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | the cat | ______ | _____</p>","exp_item","s3","or","ss","",""
"item","598"," ","html-keyboard-response","144","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | pushes | _____</p>","exp_item","s4","or","ss","",""
"item","619"," ","html-keyboard-response","145","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">_______ | ____ | _______ | ______ | cries</p>","exp_item","s5","or","ss","",""
"question","583","0","html-button-response","146","2.0.0","7527","ayb","24","other","true","true","true","<h2>Does the cat that the dog pushes cry?</h2>","","","or","ss","false","true"
"fixation","null","null","html-keyboard-response","147","2.0.0","7527","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","551"," ","html-keyboard-response","148","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ps","",""
"item","525"," ","html-keyboard-response","149","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">The horses | ____ | _________ | ______ | _____</p>","exp_item","s1","or","ps","",""
"item","701"," ","html-keyboard-response","150","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | that | _________ | ______ | _____</p>","exp_item","s2","or","ps","",""
"item","643"," ","html-keyboard-response","151","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | the zebra | ______ | _____</p>","exp_item","s3","or","ps","",""
"item","605"," ","html-keyboard-response","152","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | chases | ____ </p>","exp_item","s4","or","ps","",""
"item","870"," ","html-keyboard-response","153","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">__________ | ____ | _________ | ______ | fall </p>","exp_item","s5","or","ps","",""
"question","555","0","html-button-response","154","2.0.0","7527","ayb","24","other","true","true","true","<h2>Do the horses tha the zebra chases fall?</h2>","","","or","ps","true","true"
"fixation","null","null","html-keyboard-response","155","2.0.0","7527","ayb","24","other","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","461"," ","html-keyboard-response","156","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | _______ | _______ | _____</p>","fill_item","s0","sr","ss","",""
"item","531"," ","html-keyboard-response","157","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">The chef | ___ | _______ | _______ | _____</p>","fill_item","s1","sr","ss","",""
"item","554"," ","html-keyboard-response","158","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">________ | who | _______ | _______ | _____</p>","fill_item","s2","sr","ss","",""
"item","636"," ","html-keyboard-response","159","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | carries |________ | _____</p>","fill_item","s3","sr","ss","",""
"item","580"," ","html-keyboard-response","160","2.0.0","7527","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | _______ | the box | _____</p>","fill_item","s4","sr","ss","",""
"item","591"," ","html-keyboard-response","161","2.0.0","7528","ayb","24","other","true","true","true","<p class=""stimulus"">________ | ___ | _______ | _______ | falls</p>","fill_item","s5","sr","ss","",""
"question","963","1","html-button-response","162","2.0.0","7528","ayb","24","other","true","true","true","<h2>Does the chef who carries the box fall?</h2>","","","sr","ss","true","false"
