"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"item","737"," ","html-keyboard-response","110","2.0.0","9891","7co","23","female","true","true","true","<p class=""stimulus"">__________ | that | _____ | _________ | _____</p>","exp_item","s2","sr","ps","",""
"item","763"," ","html-keyboard-response","111","2.0.0","9891","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | chase | _________ | _____</p>","exp_item","s3","sr","ps","",""
"item","557"," ","html-keyboard-response","112","2.0.0","9891","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | _____ | the zebra | ____ </p>","exp_item","s4","sr","ps","",""
"item","651"," ","html-keyboard-response","113","2.0.0","9891","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | _____ | _________ | fall </p>","exp_item","s5","sr","ps","",""
"question","632","1","html-button-response","114","2.0.0","9892","7co","23","female","true","true","true","<h2>Do the horses that chase the zebra fall?</h2>","","","sr","ps","true","false"
"fixation","null","null","html-keyboard-response","115","2.0.0","9892","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","536"," ","html-keyboard-response","116","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | ___</p>","exp_item","s0","or","ps","",""
"item","485"," ","html-keyboard-response","117","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">The dogs | ____ | _______ | ______ | ___</p>","exp_item","s1","or","ps","",""
"item","557"," ","html-keyboard-response","118","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">________ | that | _______ | ______ | ___</p>","exp_item","s2","or","ps","",""
"item","511"," ","html-keyboard-response","119","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">________ | ____ | the cat | ______ | ___</p>","exp_item","s3","or","ps","",""
"item","775"," ","html-keyboard-response","120","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">________ | ____ | _______ | pushes | ___</p>","exp_item","s4","or","ps","",""
"item","675"," ","html-keyboard-response","121","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">________ | ____ | _______ | ______ | cry</p>","exp_item","s5","or","ps","",""
"question","552","1","html-button-response","122","2.0.0","9892","7co","23","female","true","true","true","<h2>Does the cat that the dogs push cry?</h2>","","","or","ps","false","false"
"fixation","null","null","html-keyboard-response","123","2.0.0","9892","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","844"," ","html-keyboard-response","124","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","823"," ","html-keyboard-response","125","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","616"," ","html-keyboard-response","126","2.0.0","9892","7co","23","female","true","true","true","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","627"," ","html-keyboard-response","127","2.0.0","9893","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","1023"," ","html-keyboard-response","128","2.0.0","9893","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","541"," ","html-keyboard-response","129","2.0.0","9893","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","793","1","html-button-response","130","2.0.0","9893","7co","23","female","true","true","true","<h2>Does the singer who stores the guitar cry?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","131","2.0.0","9893","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","596"," ","html-keyboard-response","132","2.0.0","9893","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | ___</p>","exp_item","s0","sr","ps","",""
"item","514"," ","html-keyboard-response","133","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">The zebras | ____ | ______ | _________ | ___</p>","exp_item","s1","sr","ps","",""
"item","556"," ","html-keyboard-response","134","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">__________ | that | ______ | _________ | ___</p>","exp_item","s2","sr","ps","",""
"item","542"," ","html-keyboard-response","135","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | follow | _________ | ___</p>","exp_item","s3","sr","ps","",""
"item","681"," ","html-keyboard-response","136","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | the horse | ___</p>","exp_item","s4","sr","ps","",""
"item","508"," ","html-keyboard-response","137","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">__________ | ____ | ______ | _________ | run</p>","exp_item","s5","sr","ps","",""
"question","639","1","html-button-response","138","2.0.0","9894","7co","23","female","true","true","true","<h2>Do the zebras that follow the horse run?</h2>","","","sr","ps","true","false"
"fixation","null","null","html-keyboard-response","139","2.0.0","9894","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","665"," ","html-keyboard-response","140","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | _____</p>","exp_item","s0","or","sp","",""
"item","576"," ","html-keyboard-response","141","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">The horse | ____ | __________ | _____ | _____</p>","exp_item","s1","or","sp","",""
"item","750"," ","html-keyboard-response","142","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">_________ | that | __________ | _____ | _____</p>","exp_item","s2","or","sp","",""
"item","572"," ","html-keyboard-response","143","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | the zebras | _____ | _____</p>","exp_item","s3","or","sp","",""
"item","605"," ","html-keyboard-response","144","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | chase | ____ </p>","exp_item","s4","or","sp","",""
"item","630"," ","html-keyboard-response","145","2.0.0","9894","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | _____ | falls</p>","exp_item","s5","or","sp","",""
"question","948","0","html-button-response","146","2.0.0","9894","7co","23","female","true","true","true","<h2>Does the horse that the zebras chase fall?</h2>","","","or","sp","true","true"
"fixation","null","null","html-keyboard-response","147","2.0.0","9895","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","543"," ","html-keyboard-response","148","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | ______</p>","fill_item","s0","sr","ss","",""
"item","836"," ","html-keyboard-response","149","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">The chef | ___ | _____ | _______ | ______</p>","fill_item","s1","sr","ss","",""
"item","690"," ","html-keyboard-response","150","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">________ | who | _____ | _______ | ______</p>","fill_item","s2","sr","ss","",""
"item","642"," ","html-keyboard-response","151","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">________ | ___ | opens |________ | ______</p>","fill_item","s3","sr","ss","",""
"item","472"," ","html-keyboard-response","152","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">________ | ___ | _____ | the box | ______</p>","fill_item","s4","sr","ss","",""
"item","642"," ","html-keyboard-response","153","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">________ | ___ | _____ | _______ | smiles</p>","fill_item","s5","sr","ss","",""
"question","608","1","html-button-response","154","2.0.0","9895","7co","23","female","true","true","true","<h2>Does the chef who opens the box smile?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","155","2.0.0","9895","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","570"," ","html-keyboard-response","156","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ss","",""
"item","691"," ","html-keyboard-response","157","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">The horse | ____ | _________ | ______ | _____</p>","exp_item","s1","or","ss","",""
"item","675"," ","html-keyboard-response","158","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">_________ | that | _________ | ______ | _____</p>","exp_item","s2","or","ss","",""
"item","529"," ","html-keyboard-response","159","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | the zebra | ______ | _____</p>","exp_item","s3","or","ss","",""
"item","728"," ","html-keyboard-response","160","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | _________ | chases | _____</p>","exp_item","s4","or","ss","",""
"item","616"," ","html-keyboard-response","161","2.0.0","9895","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | _________ | ______ | falls</p>","exp_item","s5","or","ss","",""
"question","524","1","html-button-response","162","2.0.0","9895","7co","23","female","true","true","true","<h2>Does the horse that the zebra chases fall?</h2>","","","or","ss","true","false"
"fixation","null","null","html-keyboard-response","163","2.0.0","9896","7co","23","female","true","true","true","<p class=""fixation"">+</p>","","","","","",""
"item","530"," ","html-keyboard-response","164","2.0.0","9896","7co","23","female","true","true","true","<p class=""stimulus"">_________ | ____ | __________ | ______ | ____</p>","exp_item","s0","or","sp","",""
