"task","rt","response","trial_type","trial_index","plugin_version","time_elapsed","part_id","age","gender","lang_ca","lang_sp","lang_en","stimulus","item_type","segment","clause_type","number","correct_answer","answer"
"item","486"," ","html-keyboard-response","33","2.0.0","5753","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | _________ | _______ | run</p>","exp_item","s5","or","ps","",""
"question","799","0","html-button-response","34","2.0.0","5753","qkh","25","female","true","true","","<h2>Do the zebras that the horse follows run?</h2>","","","or","ps","true","true"
"fixation","null","null","html-keyboard-response","35","2.0.0","5753","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","631"," ","html-keyboard-response","36","2.0.0","5753","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | ______ | __________ | ______</p>","fill_item","s0","sr","ss","",""
"item","683"," ","html-keyboard-response","37","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">The woman | ___ | ______ | __________ | ______</p>","fill_item","s1","sr","ss","",""
"item","694"," ","html-keyboard-response","38","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">_________ | who | ______ | __________ | ______</p>","fill_item","s2","sr","ss","",""
"item","641"," ","html-keyboard-response","39","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | stores |___________ | ______</p>","fill_item","s3","sr","ss","",""
"item","594"," ","html-keyboard-response","40","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | ______ | the letter | ______</p>","fill_item","s4","sr","ss","",""
"item","1082"," ","html-keyboard-response","41","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","568","0","html-button-response","42","2.0.0","5754","qkh","25","female","true","true","","<h2>Does the woman who stores the letter murmur?</h2>","","","sr","ss","true","true"
"fixation","null","null","html-keyboard-response","43","2.0.0","5754","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","761"," ","html-keyboard-response","44","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ________ | ___ | _____</p>","exp_item","s0","or","pp","",""
"item","548"," ","html-keyboard-response","45","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">The cats | ____ | ________ | ___ | _____</p>","exp_item","s1","or","pp","",""
"item","597"," ","html-keyboard-response","46","2.0.0","5754","qkh","25","female","true","true","","<p class=""stimulus"">________ | that | ________ | ___ | _____</p>","exp_item","s2","or","pp","",""
"item","722"," ","html-keyboard-response","47","2.0.0","5755","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | the dogs | ___ | _____</p>","exp_item","s3","or","pp","",""
"item","740"," ","html-keyboard-response","48","2.0.0","5755","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ________ | hug | _____</p>","exp_item","s4","or","pp","",""
"item","569"," ","html-keyboard-response","49","2.0.0","5755","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ________ | ___ | smile</p>","exp_item","s5","or","pp","",""
"question","554","0","html-button-response","50","2.0.0","5755","qkh","25","female","true","true","","<h2>Do the cats that the dogs hug smile?</h2>","","","or","pp","true","true"
"fixation","null","null","html-keyboard-response","51","2.0.0","5755","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","567"," ","html-keyboard-response","52","2.0.0","5755","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | _____ | ____</p>","exp_item","s0","or","pp","",""
"item","551"," ","html-keyboard-response","53","2.0.0","5755","qkh","25","female","true","true","","<p class=""stimulus"">The horses | ____ | __________ | _____ | ____</p>","exp_item","s1","or","pp","",""
"item","882"," ","html-keyboard-response","54","2.0.0","5758","qkh","25","female","true","true","","<p class=""stimulus"">__________ | that | __________ | _____ | ____</p>","exp_item","s2","or","pp","",""
"item","678"," ","html-keyboard-response","55","2.0.0","5758","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | the zebras | _____ | ____</p>","exp_item","s3","or","pp","",""
"item","552"," ","html-keyboard-response","56","2.0.0","5758","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | chase | ___ </p>","exp_item","s4","or","pp","",""
"item","711"," ","html-keyboard-response","57","2.0.0","5758","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | _____ | fall</p>","exp_item","s5","or","pp","",""
"question","572","0","html-button-response","58","2.0.0","5758","qkh","25","female","true","true","","<h2>Do the horses that the zebras chase fall?</h2>","","","or","pp","true","true"
"fixation","null","null","html-keyboard-response","59","2.0.0","5758","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","633"," ","html-keyboard-response","60","2.0.0","5758","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | __________ | ____</p>","exp_item","s0","sr","sp","",""
"item","944"," ","html-keyboard-response","61","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">The zebra | ____ | _______ | __________ | ____</p>","exp_item","s1","sr","sp","",""
"item","757"," ","html-keyboard-response","62","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">_________ | that | _______ | __________ | ____</p>","exp_item","s2","sr","sp","",""
"item","650"," ","html-keyboard-response","63","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | follows | __________ | ____</p>","exp_item","s3","sr","sp","",""
"item","729"," ","html-keyboard-response","64","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | the horses | ____</p>","exp_item","s4","sr","sp","",""
"item","600"," ","html-keyboard-response","65","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | __________ | runs</p>","exp_item","s5","sr","sp","",""
"question","782","1","html-button-response","66","2.0.0","5759","qkh","25","female","true","true","","<h2>Does the zebra that follows the horses run?</h2>","","","sr","sp","true","false"
"fixation","null","null","html-keyboard-response","67","2.0.0","5759","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","542"," ","html-keyboard-response","68","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ___ | ________ | _____</p>","exp_item","s0","sr","pp","",""
"item","611"," ","html-keyboard-response","69","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">The cats | ____ | ___ | ________ | _____</p>","exp_item","s1","sr","pp","",""
"item","632"," ","html-keyboard-response","70","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">________ | that | ___ | ________ | _____</p>","exp_item","s2","sr","pp","",""
"item","618"," ","html-keyboard-response","71","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | hug | ________ | _____</p>","exp_item","s3","sr","pp","",""
"item","473"," ","html-keyboard-response","72","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ___ | the dogs | _____</p>","exp_item","s4","sr","pp","",""
"item","591"," ","html-keyboard-response","73","2.0.0","5759","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | ___ | ________ | smile</p>","exp_item","s5","sr","pp","",""
"question","659","1","html-button-response","74","2.0.0","5760","qkh","25","female","true","true","","<h2>Do the cats that hug the dogs smile?</h2>","","","sr","pp","true","false"
"fixation","null","null","html-keyboard-response","75","2.0.0","5760","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","569"," ","html-keyboard-response","76","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ________ | _______ | ____</p>","exp_item","s0","or","ss","",""
"item","567"," ","html-keyboard-response","77","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">The zebra | ____ | ________ | _______ | ____</p>","exp_item","s1","or","ss","",""
"item","561"," ","html-keyboard-response","78","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">_________ | that | ________ | _______ | ____</p>","exp_item","s2","or","ss","",""
"item","466"," ","html-keyboard-response","79","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | the horse| _______ | ____</p>","exp_item","s3","or","ss","",""
"item","534"," ","html-keyboard-response","80","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ________ | follows | ____</p>","exp_item","s4","or","ss","",""
"item","996"," ","html-keyboard-response","81","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ________ | _______ | runs</p>","exp_item","s5","or","ss","",""
"question","585","1","html-button-response","82","2.0.0","5760","qkh","25","female","true","true","","<h2>Does the zebra that the horse follows run?</h2>","","","or","ss","true","false"
"fixation","null","null","html-keyboard-response","83","2.0.0","5760","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","425"," ","html-keyboard-response","84","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","606"," ","html-keyboard-response","85","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","510"," ","html-keyboard-response","86","2.0.0","5760","qkh","25","female","true","true","","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","532"," ","html-keyboard-response","87","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | throws |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","521"," ","html-keyboard-response","88","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","762"," ","html-keyboard-response","89","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","474","1","html-button-response","90","2.0.0","5761","qkh","25","female","true","true","","<h2>Does the singer who throws the guitar scream?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","91","2.0.0","5761","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","610"," ","html-keyboard-response","92","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | ________ | ____ | _____</p>","exp_item","s0","or","sp","",""
"item","1196"," ","html-keyboard-response","93","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">The dog | ____ | ________ | ____ | _____</p>","exp_item","s1","or","sp","",""
"item","967"," ","html-keyboard-response","94","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">_______ | that | ________ | ____ | _____</p>","exp_item","s2","or","sp","",""
"item","604"," ","html-keyboard-response","95","2.0.0","5761","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | the cats | ____ | _____</p>","exp_item","s3","or","sp","",""
"item","611"," ","html-keyboard-response","96","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | ________ | push | _____</p>","exp_item","s4","or","sp","",""
"item","559"," ","html-keyboard-response","97","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | ________ | ____ | cries</p>","exp_item","s5","or","sp","",""
"question","567","1","html-button-response","98","2.0.0","5762","qkh","25","female","true","true","","<h2>Do the cats that the dog pushes cry?</h2>","","","or","sp","false","false"
"fixation","null","null","html-keyboard-response","99","2.0.0","5762","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","533"," ","html-keyboard-response","100","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | _______ | ______ | ___</p>","exp_item","s0","or","ps","",""
"item","651"," ","html-keyboard-response","101","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">The dogs | ____ | _______ | ______ | ___</p>","exp_item","s1","or","ps","",""
"item","577"," ","html-keyboard-response","102","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">________ | that | _______ | ______ | ___</p>","exp_item","s2","or","ps","",""
"item","688"," ","html-keyboard-response","103","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | the cat | ______ | ___</p>","exp_item","s3","or","ps","",""
"item","605"," ","html-keyboard-response","104","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | _______ | pushes | ___</p>","exp_item","s4","or","ps","",""
"item","479"," ","html-keyboard-response","105","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">________ | ____ | _______ | ______ | cry</p>","exp_item","s5","or","ps","",""
"question","654","0","html-button-response","106","2.0.0","5762","qkh","25","female","true","true","","<h2>Does the cat that the dogs push cry?</h2>","","","or","ps","false","true"
"fixation","null","null","html-keyboard-response","107","2.0.0","5762","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","597"," ","html-keyboard-response","108","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | _____ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","605"," ","html-keyboard-response","109","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">The woman | ___ | _____ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","579"," ","html-keyboard-response","110","2.0.0","5762","qkh","25","female","true","true","","<p class=""stimulus"">_________ | who | _____ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","537"," ","html-keyboard-response","111","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | reads |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","633"," ","html-keyboard-response","112","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | _____ | the letter | _______</p>","fill_item","s4","sr","ss","",""
"item","516"," ","html-keyboard-response","113","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ___ | _____ | __________ | screams</p>","fill_item","s5","sr","ss","",""
"question","596","1","html-button-response","114","2.0.0","5763","qkh","25","female","true","true","","<h2>Does the woman who reads the letter cry?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","115","2.0.0","5763","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","817"," ","html-keyboard-response","116","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | _________ | ____</p>","exp_item","s0","sr","ss","",""
"item","1072"," ","html-keyboard-response","117","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">The zebra | ____ | _______ | _________ | ____</p>","exp_item","s1","sr","ss","",""
"item","602"," ","html-keyboard-response","118","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | that | _______ | _________ | ____</p>","exp_item","s2","sr","ss","",""
"item","562"," ","html-keyboard-response","119","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | follows | _________ | ____</p>","exp_item","s3","sr","ss","",""
"item","630"," ","html-keyboard-response","120","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | the horse | ____</p>","exp_item","s4","sr","ss","",""
"item","668"," ","html-keyboard-response","121","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _______ | _________ | runs</p>","exp_item","s5","sr","ss","",""
"question","602","1","html-button-response","122","2.0.0","5763","qkh","25","female","true","true","","<h2>Does the zebra that follows the horse run?</h2>","","","sr","ss","true","false"
"fixation","null","null","html-keyboard-response","123","2.0.0","5763","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","554"," ","html-keyboard-response","124","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | _____ | _________ | _____</p>","exp_item","s0","sr","ps","",""
"item","529"," ","html-keyboard-response","125","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">The horses | ____ | _____ | _________ | _____</p>","exp_item","s1","sr","ps","",""
"item","745"," ","html-keyboard-response","126","2.0.0","5763","qkh","25","female","true","true","","<p class=""stimulus"">__________ | that | _____ | _________ | _____</p>","exp_item","s2","sr","ps","",""
"item","740"," ","html-keyboard-response","127","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | chase | _________ | _____</p>","exp_item","s3","sr","ps","",""
"item","751"," ","html-keyboard-response","128","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | _____ | the zebra | ____ </p>","exp_item","s4","sr","ps","",""
"item","779"," ","html-keyboard-response","129","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | _____ | _________ | fall </p>","exp_item","s5","sr","ps","",""
"question","722","0","html-button-response","130","2.0.0","5764","qkh","25","female","true","true","","<h2>Do the horses that chase the zebra fall?</h2>","","","sr","ps","true","true"
"fixation","null","null","html-keyboard-response","131","2.0.0","5764","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","733"," ","html-keyboard-response","132","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | _______ | ______ | _____</p>","exp_item","s0","or","ss","",""
"item","539"," ","html-keyboard-response","133","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">The dog | ____ | _______ | ______ | _____</p>","exp_item","s1","or","ss","",""
"item","551"," ","html-keyboard-response","134","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">_______ | that | _______ | ______ | _____</p>","exp_item","s2","or","ss","",""
"item","563"," ","html-keyboard-response","135","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | the cat | ______ | _____</p>","exp_item","s3","or","ss","",""
"item","625"," ","html-keyboard-response","136","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | _______ | pushes | _____</p>","exp_item","s4","or","ss","",""
"item","629"," ","html-keyboard-response","137","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">_______ | ____ | _______ | ______ | cries</p>","exp_item","s5","or","ss","",""
"question","1204","1","html-button-response","138","2.0.0","5764","qkh","25","female","true","true","","<h2>Does the cat that the dog pushes cry?</h2>","","","or","ss","false","false"
"fixation","null","null","html-keyboard-response","139","2.0.0","5764","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","503"," ","html-keyboard-response","140","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | __________ | _______</p>","fill_item","s0","sr","ss","",""
"item","603"," ","html-keyboard-response","141","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">The singer | ___ | ______ | __________ | _______</p>","fill_item","s1","sr","ss","",""
"item","664"," ","html-keyboard-response","142","2.0.0","5764","qkh","25","female","true","true","","<p class=""stimulus"">__________ | who | ______ | __________ | _______</p>","fill_item","s2","sr","ss","",""
"item","815"," ","html-keyboard-response","143","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | stores |___________ | _______</p>","fill_item","s3","sr","ss","",""
"item","487"," ","html-keyboard-response","144","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | the guitar | _______</p>","fill_item","s4","sr","ss","",""
"item","567"," ","html-keyboard-response","145","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ___ | ______ | __________ | murmurs</p>","fill_item","s5","sr","ss","",""
"question","968","1","html-button-response","146","2.0.0","5765","qkh","25","female","true","true","","<h2>Does the singer who stores the guitar cry?</h2>","","","sr","ss","false","false"
"fixation","null","null","html-keyboard-response","147","2.0.0","5765","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","565"," ","html-keyboard-response","148","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | ______ | ___</p>","exp_item","s0","or","pp","",""
"item","546"," ","html-keyboard-response","149","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">The zebras | ____ | __________ | ______ | ___</p>","exp_item","s1","or","pp","",""
"item","528"," ","html-keyboard-response","150","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | that | __________ | ______ | ___</p>","exp_item","s2","or","pp","",""
"item","497"," ","html-keyboard-response","151","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | the horses | ______ | ___</p>","exp_item","s3","or","pp","",""
"item","578"," ","html-keyboard-response","152","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | follow | ___</p>","exp_item","s4","or","pp","",""
"item","564"," ","html-keyboard-response","153","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">__________ | ____ | __________ | ______ | run</p>","exp_item","s5","or","pp","",""
"question","501","0","html-button-response","154","2.0.0","5765","qkh","25","female","true","true","","<h2>Do the zebras that the horses follow run?</h2>","","","or","pp","true","true"
"fixation","null","null","html-keyboard-response","155","2.0.0","5765","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","628"," ","html-keyboard-response","156","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ______ | __________ | ______</p>","exp_item","s0","sr","sp","",""
"item","534"," ","html-keyboard-response","157","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">The horse | ____ | ______ | __________ | ______</p>","exp_item","s1","sr","sp","",""
"item","784"," ","html-keyboard-response","158","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">_________ | that | ______ | __________ | ______</p>","exp_item","s2","sr","sp","",""
"item","700"," ","html-keyboard-response","159","2.0.0","5765","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | chases | __________ | ______</p>","exp_item","s3","sr","sp","",""
"item","529"," ","html-keyboard-response","160","2.0.0","5766","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ______ | the zebras | _____ </p>","exp_item","s4","sr","sp","",""
"item","475"," ","html-keyboard-response","161","2.0.0","5766","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | ______ | __________ | falls </p>","exp_item","s5","sr","sp","",""
"question","650","0","html-button-response","162","2.0.0","5766","qkh","25","female","true","true","","<h2>Does the horse that chases the zebras fall?</h2>","","","sr","sp","true","true"
"fixation","null","null","html-keyboard-response","163","2.0.0","5766","qkh","25","female","true","true","","<p class=""fixation"">+</p>","","","","","",""
"item","691"," ","html-keyboard-response","164","2.0.0","5766","qkh","25","female","true","true","","<p class=""stimulus"">_________ | ____ | _________ | ______ | _____</p>","exp_item","s0","or","ss","",""
